,data_1,data_2,data_3
84493,3.978209,2.069069,1.3818536
84494,3.7049816,2.1648588,0.28153557
84495,4.2487006,2.0806868,0.12842494
84496,3.9211428,2.073393,1.3853824
84497,3.7086608,2.176495,0.20842104
84498,4.136764,2.1980376,0.470087
84499,2.9049935,2.79468,1.0070277
84500,3.864093,2.0599754,1.3499268
84501,3.6991198,2.1013916,0.13906313
84502,3.6326964,2.1409326,0.72555834
84503,3.8063402,2.1980162,1.4682308
84504,3.6308787,2.01922,0.33622763
84505,3.6702757,1.8701922,0.12177911
84506,3.5006983,1.9499285,0.79714197
84507,3.8064826,1.6757002,1.2304305
84508,3.6025748,1.9135205,0.3296798
84509,3.3287578,1.7758667,0.4380179
84510,3.7414913,1.7289933,1.2268585
84511,3.563507,1.8881309,0.24269004
84512,3.3341823,1.8383629,0.29572412
84513,2.974753,1.9497633,0.6495839
84514,3.683058,1.791731,1.1618252
84515,3.8863425,1.8877445,0.39674842
84516,3.2745066,2.1679428,0.19281565
84517,2.931678,1.8644531,1.1971387
84518,3.6954656,2.0749145,-0.1954136
84519,3.3718946,1.9448148,0.21816161
84520,3.2716153,1.791659,0.71670073
84521,2.797852,1.9129393,1.1872588
84522,3.1599348,1.6782047,0.13112304
84523,3.319985,2.003281,0.1265778
84524,2.7029805,1.9081962,1.18987
84525,2.862471,1.8171533,0.016146736
84526,2.721001,1.9595742,0.64837587
84527,2.6236625,1.9600753,1.3018099
84528,2.8748891,1.9796674,-0.19665536
84529,3.2725976,1.7666674,0.3214632
84530,2.6133065,1.876102,1.2600878
84531,3.0048637,2.05591,-0.13636869
84532,3.192904,1.6519762,0.52162135
84533,2.6480305,1.8303852,0.67303044
84534,2.667426,1.8248903,1.2798268
84535,2.6898375,1.9973172,-0.0048988857
84536,2.8233554,1.78963,1.3082197
84537,2.748927,2.0309193,0.018186301
84538,2.6319907,1.7960601,0.6729343
84539,2.7254999,2.0030282,0.0437725
84540,2.9984608,2.1040535,-0.048260402
84541,2.6046014,1.7396417,1.3963702
84542,2.6697667,1.900612,0.055616513
84543,2.722181,1.9532611,0.09204533
84544,2.4273283,1.6768963,0.720736
84545,2.1820545,1.5695409,1.34887
84546,2.6070313,1.9406534,0.105648845
84547,2.6511402,1.916384,0.16827969
84548,2.7507985,1.6698868,1.1422158
84549,2.9455178,1.8062153,-0.044281695
84550,2.5288277,1.7504818,0.03751956
84551,2.1237104,1.7706505,0.83355176
84552,2.7305734,2.0308752,0.032794427
84553,2.2297144,1.67554,1.2352635
84554,2.5949569,1.8014889,0.08132527
84555,2.378466,1.9352343,0.121068574
84556,1.956753,1.7120618,0.8358818
84557,1.7702239,1.781166,1.420224
84558,2.2480688,1.4606925,0.33752167
84559,2.3941467,1.5695363,0.017923817
84560,1.7569735,1.7778836,1.3643029
84561,2.111006,1.8978846,0.19852929
84562,2.4243412,1.5061405,0.14302617
84563,2.1928787,1.8623134,0.764064
84564,1.7129047,1.7497143,1.324728
84565,1.9876993,1.8420196,0.5202594
84566,2.3544087,1.7015636,0.111910254
84567,1.7369132,1.7739071,1.2691242
84568,1.8897557,1.8563515,0.12514512
84569,2.3269453,1.9447535,0.17875898
84570,1.5902133,1.7816035,1.0098128
84571,1.9691775,1.8690176,0.07848565
84572,2.399995,2.0355859,0.09113684
84573,2.0507433,1.6826682,1.0570925
84574,1.9682088,1.9610603,0.23408271
84575,2.232002,1.9055463,0.15177135
84576,2.012976,1.652306,0.79286397
84577,1.5564593,1.5745989,1.2746911
84578,1.9380213,1.9643152,0.0931149
84579,2.0181494,2.4150376,0.23693748
84580,1.5428647,1.8895099,1.1966416
84581,1.8359294,1.9391128,0.086176656
84582,1.969953,2.3953269,0.27708337
84583,1.4155312,1.7281611,0.9496675
84584,1.4177783,1.9111321,1.2191944
84585,1.8292315,1.881042,0.17574844
84586,1.7419958,1.7254777,0.19342837
84587,1.27545,1.9105724,1.1986604
84588,2.167881,1.6643296,0.20957407
84589,1.2579403,2.044131,1.2295886
84590,1.9255227,1.9089661,0.1840069
84591,1.8004705,1.9894929,0.22844833
84592,1.538979,2.195438,1.0397812
84593,1.8143803,2.0475774,0.12904404
84594,1.812725,1.9866997,0.2778533
84595,1.1150435,2.1276696,1.2056932
84596,1.9631279,1.9363248,0.26319745
84597,1.9253377,1.8201532,0.19197503
84598,1.173928,1.7783384,1.0269017
84599,1.9606943,1.9220159,0.3872486
84600,1.7088847,1.8156775,0.26856986
84601,1.3716896,1.9669793,0.57796496
84602,1.2153262,1.9153228,0.68098426
84603,1.9385822,1.9113556,0.42136267
84604,1.742054,1.834657,0.13906679
84605,1.1212256,1.8145382,0.86019826
84606,1.9511247,1.8900993,0.2469303
84607,1.7261589,1.9842335,0.17646937
84608,1.400312,1.4796757,0.35440513
84609,1.0741366,1.9040147,0.7205518
84610,1.6676538,1.6014534,0.3372054
84611,1.7157133,2.033773,0.2588001
84612,1.0271921,1.9862098,0.83300596
84613,1.7020072,1.7898424,0.27924225
84614,1.8474449,1.8028108,0.32686877
84615,1.1505091,1.2598832,0.6514387
84616,1.0221813,2.0488203,0.7844954
84617,1.7435212,2.0697312,0.22585586
84618,1.2016137,2.422882,0.8173087
84619,1.6135569,2.2123878,0.060952235
84620,1.7283653,1.9515737,0.42537752
84621,0.64704454,2.3034341,1.0880208
84622,1.6317303,2.2465804,0.23730277
84623,1.9889859,2.009764,0.17352533
84624,0.5826245,2.1512108,1.2003942
84625,1.6244675,2.1836164,0.2219749
84626,2.0677981,2.1473787,0.13165258
84627,1.6188426,2.2053416,0.4419923
84628,1.1882936,2.2138143,0.8638717
84629,1.5901895,2.2119024,0.08832782
84630,1.9049938,1.9910616,-0.018843627
84631,0.47188896,2.171164,1.3788764
84632,1.5976871,2.1644404,0.26840135
84633,1.967266,1.8818983,-0.16030867
84634,1.7067927,2.3429794,0.45279428
84635,1.1720884,2.1954644,0.6474312
84636,1.6369021,2.1725256,0.21140964
84637,1.898336,1.9773306,0.036842853
84638,1.2748669,2.297648,0.70735955
84639,1.5605344,2.2075539,0.22493841
84640,1.9950384,1.9976174,0.036849357
84641,1.5966727,2.1360111,0.11350353
84642,1.3625839,2.296198,0.75354683
84643,1.652301,2.1635458,0.31406993
84644,2.0057318,1.9699534,0.07588142
84645,1.3582622,2.258341,0.6840431
84646,1.624361,2.1804836,0.16873059
84647,2.015612,2.0208259,0.0067448434
84648,1.7570993,2.2804391,0.40581402
84649,1.3766592,2.253985,0.72454304
84650,1.6258421,2.171846,0.1532758
84651,1.9720234,1.9686916,0.08717738
84652,1.2860464,2.2743688,0.7208855
84653,1.6309104,2.1684737,0.18446949
84654,1.8798484,2.007318,0.15269831
84655,1.6930671,2.548802,0.16814749
84656,1.2802231,2.4799783,0.6940833
84657,1.6498313,2.1630251,0.30963102
84658,1.8039641,1.9218384,-0.08207832
84659,1.3218158,2.3554978,0.74682134
84660,1.7275443,2.1013834,0.15471105
84661,2.1250439,1.7696431,-0.0991772
84662,1.7816131,2.088921,0.051791348
84663,1.2684085,2.4606209,0.76052326
84664,1.746102,2.116768,0.2635363
84665,2.1981032,1.7024575,0.30179456
84666,1.286129,2.3900099,0.7553771
84667,1.8079649,1.5286618,0.41884193
84668,1.8941982,1.7313346,0.28943938
84669,1.6705794,2.1595945,0.3729898
84670,1.230883,2.466351,0.6692575
84671,1.9549716,1.6300887,0.4652241
84672,2.0563061,1.6524493,0.31365374
84673,1.1837269,2.4546342,0.66457003
84674,2.0142612,1.6818203,0.43726006
84675,2.1761913,1.8054693,0.2826296
84676,1.6137786,2.2770064,0.33375096
84677,1.1608691,2.4057727,0.6427196
84678,2.0364418,1.7148838,0.4501396
84679,2.065335,1.7105756,0.34438893
84680,2.1767123,1.7171648,0.54421717
84681,1.9455469,1.5089134,0.3839059
84682,1.4507966,2.404988,0.32331723
84683,1.0111159,2.4341404,0.45629087
84684,2.2236235,2.1061766,0.55937314
84685,1.8436533,1.6640624,0.56153077
84686,0.9040415,2.3868537,0.29816577
84687,2.2022734,1.9250782,0.7333679
84688,1.7208028,1.8690974,0.3524767
84689,1.3513322,2.4588566,0.36596173
84690,0.9552049,2.4386513,0.3394953
84691,1.944006,1.9022439,0.40489587
84692,0.9872982,2.4566267,0.4151804
84693,2.1789398,2.245001,0.67281663
84694,1.9122633,1.9863782,0.48265195
84695,1.3141627,2.207564,0.42096153
84696,1.014996,2.4761147,0.41128623
84697,2.16258,2.375168,0.8237714
84698,2.1473567,2.1419203,0.39614788
84699,1.0369183,2.4769602,0.46577883
84700,2.2069335,2.5509734,0.7172313
84701,2.1093168,1.9911627,0.5014358
84702,1.6136211,2.514927,0.46294233
84703,0.8940755,2.1684513,0.46876127
84704,2.0671818,2.303737,0.5629539
84705,0.9378859,2.2419972,0.4308947
84706,2.1328883,2.2576942,0.61941403
84707,2.2237642,2.1396167,0.5777895
84708,1.6208354,2.2991633,0.2616541
84709,0.81816375,2.0979016,0.5556755
84710,2.2895525,2.3085866,0.48988935
84711,2.2355075,2.1452377,0.42608082
84712,0.85691303,2.2452662,0.34263894
84713,2.414956,2.2949336,0.53374445
84714,1.6167022,2.5158463,0.38771078
84715,2.4076371,2.3523502,0.4898319
84716,2.328808,2.1237564,0.38311225
84717,0.86165917,2.2214484,0.3949654
84718,2.270594,2.3975515,0.42812705
84719,1.4623482,2.644767,-0.297532
84720,0.8431079,2.153706,0.37265235
84721,2.272531,2.2815084,0.4407979
84722,0.87807137,2.0921636,0.4000498
84723,2.281281,2.2391872,0.4063123
84724,2.2116,2.0698843,0.5983522
84725,1.1667478,2.0131023,0.5232883
84726,0.90698785,2.056821,0.39906085
84727,2.3425264,2.178456,0.43133837
84728,2.2148638,2.0671725,0.602455
84729,0.91521716,2.1021197,0.46840072
84730,2.195034,2.3545184,0.37282005
84731,1.8180095,2.0291023,0.64621425
84732,1.7018272,2.0937974,0.10228193
84733,0.8949362,2.121608,0.36072138
84734,2.2370589,2.3948307,0.37687898
84735,2.3444371,2.1235142,0.35757032
84736,1.0203602,2.226883,0.27058247
84737,2.5049167,2.1030085,0.41553175
84738,1.4735767,2.3582942,0.3117158
84739,0.97008526,2.231296,0.40472707
84740,2.5220761,2.335667,0.48021778
84741,2.3770525,1.7449671,0.23992871
84742,0.9468464,2.2399273,0.45825
84743,2.3831165,2.5523279,0.39255738
84744,2.4214723,2.0989633,0.3730545
84745,1.575312,2.3847787,0.29587364
84746,1.0014119,2.3200293,0.35465413
84747,2.4273193,2.5527468,0.5226434
84748,2.3237386,1.9966589,0.47709793
84749,1.0188932,2.3985188,0.41279924
84750,2.3362417,2.0694263,0.46385866
84751,1.4956996,2.3420882,0.37583417
84752,1.0401037,2.39525,0.27996808
84753,2.4345188,2.554154,0.61837465
84754,2.4084268,2.2790434,0.5085424
84755,0.9904109,2.3486826,0.3752553
84756,2.3083928,2.302136,0.5726589
84757,1.405262,2.2967908,0.60398376
84758,1.010073,2.316488,0.40071005
84759,2.4923012,2.3636925,0.6123331
84760,2.415131,2.2171278,0.58148116
84761,0.91840434,2.2363276,0.3872698
84762,2.5091426,2.3870723,0.5133386
84763,1.59707,2.3990119,0.36201337
84764,0.87179095,2.1101358,0.43812957
84765,2.4144619,2.4665723,0.59314007
84766,2.4106472,2.1680455,0.4397889
84767,0.8523477,2.086848,0.4292143
84768,2.4372551,2.5051727,0.59597653
84769,2.3219962,2.3914583,0.3403166
84770,1.6031513,2.3811607,0.29178986
84771,1.0459331,2.2116306,0.49349123
84772,2.775857,2.4667892,0.5862292
84773,2.3592339,2.23242,0.48697123
84774,1.0360411,2.33933,0.2987386
84775,2.259069,2.539835,0.5168932
84776,2.3615255,2.1325285,0.5264619
84777,1.7745004,2.155388,0.14483002
84778,0.91043556,2.2689774,0.47127354
84779,2.365978,2.2106144,0.49949014
84780,2.3935754,2.1174,0.36845762
84781,0.903853,2.1745484,0.1901349
84782,2.2725525,2.1324048,0.6738737
84783,2.4140408,2.0832562,0.33509055
84784,1.7042623,1.7838931,-0.038777098
84785,0.9366352,2.1752505,0.27673286
84786,2.3899758,1.988194,0.42696792
84787,2.5023546,1.9758635,0.4244072
84788,0.97679174,2.0085309,0.09794324
84789,2.2859335,1.8591464,0.45104697
84790,2.6162434,2.1549597,0.49621424
84791,1.7141283,2.0474844,-0.055512022
84792,0.99963427,2.3391387,0.27839145
84793,2.5133803,2.4734678,0.5647223
84794,2.6295505,2.173811,0.54221714
84795,1.0175812,2.233647,0.3164441
84796,2.5600798,2.4434059,0.43965745
84797,2.448873,2.04899,0.2923148
84798,1.5964631,2.3519058,0.3297583
84799,1.0268084,2.228791,0.31592733
84800,2.760315,2.445087,0.49721566
84801,2.4133053,2.1622422,0.33024332
84802,0.90713525,2.165096,0.4142906
84803,2.3323007,2.560919,0.42134735
84804,2.803719,2.0058062,0.6702142
84805,1.6750512,2.3009877,0.2665776
84806,1.1038387,2.4594276,0.2932687
84807,2.5851326,2.4416585,0.37938917
84808,2.452305,2.1359904,0.39201123
84809,0.99060535,2.207031,0.3202388
84810,2.6577954,2.3699083,0.39548174
84811,2.4338136,2.1275232,0.50808334
84812,1.7097387,2.3976803,0.29043254
84813,1.0633231,2.286015,0.424278
84814,2.5541863,2.1019442,0.40827924
84815,2.5276809,2.3424287,0.4870841
84816,0.9108467,2.2185588,0.5023326
84817,2.6136122,2.2322075,0.51330036
84818,1.6557732,2.4255862,0.24230295
84819,0.76126087,2.426092,0.6858598
84820,2.4246855,1.9233639,0.347864
84821,2.5057387,2.2167268,0.4708507
84822,1.0707028,2.513948,0.28030854
84823,2.3235579,1.9117485,0.42166793
84824,2.4527953,2.1352034,0.4598019
84825,1.6881702,2.4326856,0.28988516
84826,1.0973626,2.5451622,0.35062844
84827,2.2966568,1.8775605,0.31367975
84828,2.4435747,2.1774933,0.41932693
84829,0.9703339,2.316321,0.29013678
84830,2.3829014,2.1189868,0.22749394
84831,2.4377353,2.1533253,0.54018307
84832,1.5520222,2.3209918,0.363216
84833,2.5080812,2.422505,0.290523
84834,2.5338688,2.231595,0.531968
84835,1.077049,2.2879112,0.43560308
84836,2.5160885,2.440114,0.308613
84837,2.445371,2.1768043,0.5412086
84838,1.6610138,2.49739,0.24675506
84839,1.0392119,2.3057106,0.42918888
84840,2.4544835,2.4119549,0.3743451
84841,2.487825,2.3064663,0.46462864
84842,1.0870762,2.3234737,0.3956518
84843,2.4401634,2.3950436,0.3645758
84844,2.4051666,2.2235217,0.41496655
84845,1.6939409,2.5303774,-0.1174363
84846,2.4149523,2.3655171,0.36315426
84847,2.438452,2.0858355,0.49987793
84848,1.030329,2.2694273,0.40600315
84849,2.3372002,2.5908823,0.39863056
84850,2.512809,2.110216,0.51610065
84851,1.6744702,2.3389454,0.24238676
84852,0.8137081,2.063405,0.58966434
84853,2.2789094,1.8512205,0.28230587
84854,2.466643,2.1156368,0.5452815
84855,2.7102852,2.4348402,0.55365056
84856,2.4501467,2.105379,0.4958567
84857,1.6150148,2.5156617,0.22922322
84858,2.6351495,2.3985696,0.38381085
84859,2.3905265,2.1967885,0.5470137
84860,1.2769275,2.5157092,0.20982447
84861,2.7039883,2.2332194,0.4403275
84862,1.6941452,2.418718,0.25511727
84863,1.145595,2.44281,0.28449437
84864,2.4668262,2.2223606,0.49440354
84865,2.3513408,2.2268934,0.5345597
84866,1.2290409,2.4838972,0.2877198
84867,2.670931,2.4000456,0.4663491
84868,2.4090207,2.1615465,0.4949492
84869,1.6229402,2.426007,0.2816176
84870,1.2572954,2.5699244,0.2006392
84871,2.3765829,2.5409443,0.40868402
84872,2.4042063,2.1013167,0.39572015
84873,1.0816693,2.2869864,0.3019172
84874,2.3477936,2.5681076,0.4535879
84875,2.370105,2.0511985,0.38307488
84876,1.5709014,2.4101408,0.31408706
84877,0.99018145,2.0372877,0.41477156
84878,2.4910345,2.6581457,0.46127942
84879,2.3439724,2.0096688,0.4058598
84880,0.83555937,2.108861,0.49592903
84881,2.3462048,2.4785647,0.5332322
84882,1.3538613,2.267786,0.49518177
84883,1.2933878,2.701023,0.43902543
84884,2.4509284,2.3508358,0.44352648
84885,2.3577366,1.9897144,0.4675339
84886,2.3744776,2.4944208,0.6159753
84887,2.6352437,1.8158519,0.3189241
84888,1.6653024,2.328915,0.2512866
84889,1.0068219,2.2722232,0.32508814
84890,2.2113655,2.7279017,0.35594556
84891,2.3187737,1.8855443,0.38339663
84892,1.0405397,2.2578192,0.35845003
84893,2.2733376,2.4147515,0.4783303
84894,2.2148209,2.0348904,0.5313688
84895,1.6069858,2.3895323,0.33514112
84896,1.0401324,2.2569673,0.35088503
84897,2.3078034,2.3719075,0.45706782
84898,2.3816252,1.792392,0.38720268
84899,1.0621313,2.2842727,0.35502
84900,2.3441558,2.5266035,0.550676
84901,2.3258126,1.9060141,0.4272583
84902,1.6956389,2.5714352,0.23215383
84903,1.026201,2.2877493,0.31474695
84904,2.3149538,2.4523115,0.43593347
84905,2.2479246,1.9805853,0.4752417
84906,0.9600721,2.1405852,0.46674535
84907,2.3415372,2.6988297,0.52188903
84908,2.248859,2.039225,0.47939578
84909,1.622199,2.3253732,0.2982384
84910,1.0297792,2.2622077,0.31132892
84911,2.501408,2.4752142,0.56486297
84912,2.214405,2.036957,0.44567007
84913,1.1036841,2.3528302,0.26033455
84914,2.4901154,2.1654959,0.49598128
84915,2.2595494,2.010974,0.54412645
84916,1.6978348,2.4172447,0.2976806
84917,0.99108785,2.2383275,0.32440218
84918,2.7913432,2.6636043,0.82974315
84919,2.1992362,2.0932903,0.3846092
84920,0.90336794,2.0480297,0.43422085
84921,2.4950674,2.5851963,0.64320874
84922,2.3242023,1.9186493,0.4402089
84923,1.6634281,2.424285,0.21204565
84924,0.9467327,2.0793552,0.39830083
84925,2.6458166,2.6663911,0.6616818
84926,2.5155418,2.080566,0.38229597
84927,1.0777408,2.3482854,0.18184492
84928,2.6879423,2.610331,0.6516553
84929,2.45197,2.317039,0.42815542
84930,1.7232585,2.4524877,0.3038001
84931,0.8557224,2.0510838,0.35409954
84932,2.5695517,2.9637566,0.33985588
84933,2.441348,2.467067,0.13607062
84934,0.76539457,2.033823,0.32271266
84935,2.6459048,2.695915,0.35310715
84936,2.4566784,2.419726,0.30047858
84937,1.6830701,2.4091148,0.23106766
84938,0.9857196,2.0905538,0.43848667
84939,2.74988,2.63804,0.48182863
84940,2.452193,2.3472903,0.20791733
84941,1.0322771,2.0306242,0.26711568
84942,2.7028742,2.63758,0.6162732
84943,2.5275984,2.175753,0.40433335
84944,1.6874739,2.4155967,0.25771022
84945,0.86244273,2.4349895,0.552467
84946,2.3121998,2.4847424,0.59836036
84947,2.489982,2.2592316,0.17673324
84948,0.85198784,2.4295337,0.5765682
84949,2.6599848,2.7089965,0.59478235
84950,2.5417812,2.1749809,0.30288032
84951,1.6626582,2.4629357,0.1966504
84952,2.497674,2.2513168,0.40409657
84953,1.1889426,2.5101058,0.3546553
84954,2.4999459,2.331347,0.42709556
84955,1.6277417,2.4718044,0.126879
84956,1.2068063,2.4969776,0.34847856
84957,2.5439796,2.654961,0.3910409
84958,2.539391,2.3917303,0.4857865
84959,0.93266714,2.3526592,0.4695392
84960,2.5391736,2.5033934,0.50953346
84961,2.5452847,2.4700978,0.5106687
84962,1.617203,2.4232209,0.3392168
84963,1.1573942,2.3672225,0.3830536
84964,2.6849341,2.6125636,0.6200147
84965,2.5521834,2.2647543,0.60365015
84966,1.1202763,2.2948306,0.33975944
84967,2.7550683,2.9115164,0.5386616
84968,2.4784324,2.2361903,0.7701412
84969,1.1807175,2.3984506,0.6619321
84970,1.1486678,2.2418232,0.22685222
84971,2.5971615,2.8275151,0.46767282
84972,2.5320258,2.2900405,0.65774786
84973,1.104849,2.365646,0.5405404
84974,2.647199,2.7091053,0.5163158
84975,2.5374854,2.2955523,0.5360815
84976,3.327117,2.3960328,1.087836
84977,1.0867069,2.6619716,0.42005444
84978,2.5524104,2.4372811,0.4980534
84979,2.492434,2.2191377,0.60838723
84980,1.1958244,2.495148,0.35016876
84981,2.5668771,2.5159335,0.49503073
84982,2.594209,2.3610005,0.47883037
84983,3.3050683,2.5157237,1.0692474
84984,1.0951309,2.3623827,0.3825477
84985,2.645916,2.6437912,0.3638821
84986,2.6026285,2.4151046,0.4339081
84987,0.90956056,2.4225588,0.35299754
84988,2.6379662,2.6054454,0.5035347
84989,2.5619235,2.4911468,0.54202193
84990,1.16911,2.5488734,0.31386003
84991,2.5290294,2.4086688,0.42258114
84992,2.344938,2.4480102,0.33185166
84993,1.0318316,2.3394623,0.33540934
84994,2.691189,2.203874,0.55112255
84995,2.5426476,2.5731242,0.42868933
84996,1.5532831,2.295193,0.27789873
84997,2.5881338,2.3063462,0.5581591
84998,2.5618532,2.3458054,0.47666636
84999,1.0590392,2.3313758,0.28809214
85000,2.6634266,2.5339549,0.4215947
85001,2.3808863,2.150685,0.74459994
85002,1.5664958,2.2636707,0.20180102
85003,1.0349491,2.3816168,0.25831836
85004,2.6643183,2.5091016,0.37344527
85005,2.7001307,2.6335697,0.9452808
85006,1.0197158,2.323803,0.23895255
85007,2.6006148,2.4207172,0.28252938
85008,2.587508,2.673292,0.681576
85009,1.5621864,2.1647584,0.30445832
85010,1.0848407,2.4369612,0.267133
85011,2.5547762,2.3284972,0.78787744
85012,2.3879464,2.2689059,0.8554811
85013,1.1434736,2.3858554,0.29782793
85014,2.59014,2.4449089,0.48159534
85015,2.5504854,2.5229187,0.729514
85016,1.476687,2.2281024,0.36199546
85017,1.0164208,2.4882421,0.3512943
85018,2.5929096,2.5134225,0.6129976
85019,2.613664,2.6191607,0.83725965
85020,1.0104861,2.5363953,0.38320357
85021,2.5913315,2.4573705,0.557767
85022,2.7078671,2.7585964,0.64882904
85023,1.4995084,2.2321684,0.34857482
85024,1.0378908,2.5356975,0.38946098
85025,2.5846412,2.4301476,0.56920445
85026,2.718149,2.7489953,0.7320144
85027,1.0281191,2.5089083,0.38021132
85028,2.5730395,2.446819,0.57491755
85029,2.6847644,2.7798035,0.72599363
85030,1.4890871,2.1584592,0.34987268
85031,2.5717125,2.5037932,0.49603873
85032,2.6081903,2.7233799,0.8273118
85033,2.5860026,2.72672,0.76745886
85034,1.4768898,2.2810426,0.2464264
85035,0.94134426,2.5005434,0.29256034
85036,2.4497745,2.417744,0.46451232
85037,2.686768,2.729257,0.7499293
85038,1.0528371,2.3979797,0.29029343
85039,2.6285129,2.5486417,0.41521522
85040,2.4850993,2.3237374,0.56787837
85041,1.5776198,2.40386,0.30534738
85042,1.0964137,2.480932,0.1678974
85043,2.618796,2.3968403,0.4306095
85044,2.5310366,2.3185682,0.58742136
85045,1.049597,2.4905658,0.19249766
85046,2.5682282,2.4575627,0.54890585
85047,2.5898633,2.5617392,0.38004544
85048,1.6519818,2.4367256,0.3366941
85049,1.0034482,2.5569494,0.2248606
85050,2.6476688,2.4390216,0.423605
85051,2.5188541,2.4619803,0.52742666
85052,1.0502604,2.4915748,0.19189815
85053,2.4199002,2.5888484,0.6144156
85054,1.6604025,2.4550893,0.33922482
85055,1.0644194,2.4697573,0.15217786
85056,2.5580785,2.3242028,0.45283088
85057,2.4848773,2.5275717,0.4840371
85058,1.038037,2.4756327,0.20079586
85059,2.6449475,2.4231699,0.3483887
85060,1.6579275,2.4557493,0.33564466
85061,1.0788169,2.4681098,0.25020587
85062,2.662383,2.42826,0.39517486
85063,2.4613292,2.6030052,0.46657014
85064,1.061196,2.4446623,0.15122887
85065,2.6822238,2.5312324,0.42202598
85066,2.466706,2.5556107,0.42288953
85067,1.6618735,2.483771,0.32286367
85068,1.0950371,2.47788,0.20297056
85069,2.587595,2.405272,0.36536592
85070,1.0542697,2.4434652,0.14749952
85071,2.588004,2.4101186,0.3137151
85072,2.5055091,2.5300658,0.3968225
85073,1.6881982,2.4847312,0.29118848
85074,1.0658084,2.4496589,0.17709889
85075,2.6566381,2.5074599,0.3374345
85076,1.0574596,2.4578614,0.21292081
85077,2.6329436,2.4755468,0.2928531
85078,2.4763181,2.50994,0.4040792
85079,1.6758609,2.4621315,0.28353783
85080,1.0715262,2.4757228,0.21372865
85081,2.5982575,2.4265075,0.3087896
85082,2.4506528,2.561245,0.35756338
85083,1.0804466,2.4610538,0.17795531
85084,2.6337917,2.5015948,0.36524132
85085,2.476783,2.4810653,0.35991645
85086,1.6466093,2.4719021,0.33673403
85087,1.0535387,2.4541779,0.1849521
85088,2.4892554,2.4917836,0.41662416
85089,2.6250818,2.4873662,0.39709735
85090,2.463646,2.5418339,0.32053
85091,1.6453946,2.5350473,0.2609297
85092,1.0577551,2.4686224,0.24916717
85093,2.6567993,2.4734018,0.3512918
85094,2.4633877,2.5212922,0.4412187
85095,1.0846875,2.4539752,0.20825532
85096,2.6951098,2.5479465,0.39662084
85097,2.4457731,2.5271182,0.4612546
85098,1.6597807,2.4827452,0.2677096
85099,1.0468898,2.461825,0.14946546
85100,2.656608,2.4622724,0.37354437
85101,2.4909444,2.50003,0.37276712
85102,2.6563556,2.497786,0.37223995
85103,2.4417946,2.4904866,0.39087513
85104,1.6834488,2.325996,0.3628508
85105,1.0780854,2.4384778,0.2095018
85106,2.6327949,2.4718504,0.31555548
85107,2.413984,2.4714007,0.42644745
85108,1.1488646,2.3363564,0.3267467
85109,2.6431892,2.4470139,0.33679312
85110,2.5087926,2.2414482,0.46655694
85111,1.6359687,2.4128528,0.2616092
85112,1.1253816,2.2931376,0.22965108
85113,2.7150016,2.543765,0.3798113
85114,2.4673254,2.27503,0.3840358
85115,1.1114529,2.3157,0.22888178
85116,2.7055583,2.5625353,0.3967192
85117,2.4237201,2.3002825,0.45610532
85118,1.7458141,2.2999728,0.3397298
85119,1.1494328,2.2727816,0.38299197
85120,2.7170763,2.540103,0.43128622
85121,2.4979522,2.1967552,0.41186675
85122,1.1730509,2.6054854,0.35099155
85123,2.5866354,2.3719184,0.38783053
85124,2.5506272,2.1665752,0.31049287
85125,1.1333455,2.5280836,0.39128724
85126,2.5492525,2.385821,0.36904073
85127,2.4296572,2.3587239,0.43134966
85128,1.170483,2.5287898,0.31398672
85129,2.61634,2.6997404,0.2639403
85130,2.4296846,2.4058094,0.4143219
85131,1.2946103,2.3353946,0.6493454
85132,1.1759688,2.5890775,0.29751658
85133,2.6058805,2.6977987,0.38991645
85134,2.4845903,2.4293988,0.4027359
85135,1.1346977,2.251314,0.343922
85136,2.623581,2.593663,0.4710909
85137,2.4463198,2.3298805,0.45287576
85138,1.1854417,2.549284,0.31883729
85139,2.3067062,2.0781188,0.62441856
85140,1.2343763,2.5354905,0.35088116
85141,2.6251273,2.5228577,0.65303975
85142,2.5276515,2.1868773,0.42345524
85143,1.6018369,2.103972,0.3613009
85144,2.3081932,2.4252064,0.5752891
85145,2.588074,2.231161,0.36241648
85146,2.5592098,2.4652941,0.47196302
85147,2.643062,2.106943,0.37587225
85148,1.6515175,2.3630798,0.3532834
85149,2.7361596,2.4549809,0.65863574
85150,2.4240878,2.349852,0.4110515
85151,1.1863188,2.376664,0.25309363
85152,2.6739302,2.453636,0.64449507
85153,2.4025524,2.3770866,0.3958584
85154,3.4886134,2.3789253,1.1168936
85155,1.0210881,2.4919538,0.16357028
85156,2.6057894,2.1480992,0.39287305
85157,2.3644557,2.435726,0.36501735
85158,1.1445125,2.3664486,0.20181808
85159,2.6064591,2.1842797,0.39496407
85160,2.4128554,2.4140308,0.45582914
85161,1.5064656,2.2472496,0.2735113
85162,1.1425066,2.3740878,0.26561594
85163,2.6101067,2.141589,0.55420864
85164,2.4544432,2.2701404,0.44456637
85165,1.0535295,2.4113219,0.26648608
85166,2.6247375,2.185803,0.5782693
85167,2.3809924,2.2788646,0.3069205
85168,1.5276123,2.0175767,0.24961129
85169,1.0532835,2.40526,0.23145428
85170,2.6214287,2.124039,0.46156192
85171,2.461605,2.2203357,0.35659462
